observed_at,vessel_id,name,imo,mmsi,flag,vessel_type,deadweight,latitude,longitude,speed_knots,cog_degrees,draught_meters,nav_status,destination,position_source,zone,date_utc,hour_utc,is_destination_missing,is_speed_missing,is_draught_missing
2026-03-27T07:39:59Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,AL MARROUNA LNG,9325685.0,311468000.0,Bahamas,Tanker,81936.0,5.96747,79.95873,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-5.78573,125.42148,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-5.78573,125.42148,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,PACIFIC NOTUS LNG,9247962.0,311573000.0,Bahamas,Tanker,72490.0,-6.45558,125.39783,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.97278,51.78656,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.97278,51.78656,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.97278,51.78656,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.97278,51.78656,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,FUWAIRIT LNG,9256200.0,311605000.0,Bahamas,Tanker,74067.0,25.93717,51.61367,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93238,79.97491,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93238,79.97491,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,LUSAIL LNG,9285952.0,311628000.0,Bahamas,Tanker,78489.0,5.93296,79.97495,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:46Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:58Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:10Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:22Z,,BERGE ARZEW LNG,9256597.0,311745000.0,Bahamas,Tanker,77470.0,36.22572,18.56495,,,,,DZ AZW>TR MRA,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T06:43:13Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.06333,20.28833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.06333,20.28833,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,LALLA FATMA NSOUMER LNG,9275347.0,311775000.0,Bahamas,Tanker,80920.0,36.09833,19.66167,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,LNG SOARS LNG,9307205.0,314001150.0,Barbados,Tanker,78957.0,2.2429833333333336,104.98609666666667,,,,At anchor,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,AMERICAN ENERGY LNG,9030802.0,338860000.0,USA,Tanker,73519.0,26.893528333333332,-96.42493833333333,,,,Under way,,TankerMap AIS1,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.12324,128.85367,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.12324,128.85367,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:46Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:40:58Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:10Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T07:41:22Z,,TAITAR NO.4 LNG,9403657.0,351767000.0,Panama,Tanker,77053.0,-9.05667,129.09332,,,,,RAS LAFFAN,TankerMap AIS,,2026-03-27,7,False,True,True
2026-03-27T06:43:13Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.63922,-79.82569,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.63922,-79.82569,,,,,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,PRISM DIVERSITY LNG,9904651.0,352001216.0,Panama,Tanker,97494.0,24.58723,-79.91602,,,,,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,30.90486,-64.70241,,,,Under way,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T06:46:30Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,30.90486,-64.70241,,,,Under way,,TankerMap AIS,,2026-03-27,6,True,True,True
2026-03-27T07:39:36Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:48Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:39:59Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:11Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:23Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:35Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:46Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:40:58Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:10Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T07:41:22Z,,SM ALBATROSS LNG,9902902.0,352001378.0,Panama,Tanker,95606.0,31.32667,-63.49333,,,,Under way,,TankerMap AIS,,2026-03-27,7,True,True,True
2026-03-27T06:43:13Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,27.09667,-91.18833,,,,,JPSDU,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T06:46:30Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,27.09667,-91.18833,,,,,JPSDU,TankerMap AIS,,2026-03-27,6,False,True,True
2026-03-27T07:39:36Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
2026-03-27T07:39:48Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
2026-03-27T07:39:59Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
2026-03-27T07:40:11Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
2026-03-27T07:40:23Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
2026-03-27T07:40:35Z,,SM BLUEBIRD LNG,9902914.0,352001583.0,Panama,Tanker,95641.0,26.762135,-90.38678,,,,,JPSDU,TankerMap AIS1,,2026-03-27,7,False,True,True
