vessel_a_mmsi,vessel_b_mmsi,vessel_a_name,vessel_b_name,zone,overlap_start,overlap_end,overlap_seconds,overlap_hours,avg_distance_nm,min_distance_nm,vessel_a_avg_speed,vessel_b_avg_speed,vessel_a_draught_change,vessel_b_draught_change,sts_score
563216800.0,538002921.0,HOEGH GANDRIA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,440.4125230117676,440.41252301176763,,,,,0.55
563239700.0,563574000.0,NORTH OCEAN LNG,SHANDONG JUNIPER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,139.0673461307434,139.04551774520908,,,,,0.55
563239700.0,620800330.0,NORTH OCEAN LNG,TEAK LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,134.6155139208977,134.6155139208977,,,,,0.55
563239700.0,636023905.0,NORTH OCEAN LNG,KLNGTP OCEANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,135.85044037564836,135.8504403756484,,,,,0.55
563239700.0,538011214.0,NORTH OCEAN LNG,FUJI LNG LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,21.297964524793453,21.297964524793453,,,,,0.55
563239700.0,636025820.0,NORTH OCEAN LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,129.5446141808084,129.54461418080842,,,,,0.55
563239700.0,533920000.0,NORTH OCEAN LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,129.8023852204945,129.80238522049453,,,,,0.55
563239700.0,533868000.0,NORTH OCEAN LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,128.9538744203265,128.92821539189933,,,,,0.55
563239700.0,241352000.0,NORTH OCEAN LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.67064221934317,19.668765767929823,,,,,0.55
563239700.0,241414000.0,NORTH OCEAN LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,47.663808223210026,27.864282763912122,,,,,0.55
563239700.0,256056000.0,NORTH OCEAN LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,17.540233166638103,17.510940985476527,,,,,0.55
563239700.0,310495000.0,NORTH OCEAN LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.52455580557839,16.52264816146768,,,,,0.55
563239700.0,310779000.0,NORTH OCEAN LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,13.987755569124381,13.955326349438677,,,,,0.55
563239700.0,310806000.0,NORTH OCEAN LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.33742065597496,16.30818571690146,,,,,0.55
563239700.0,311000185.0,NORTH OCEAN LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,15.93458504934396,15.050605047909514,,,,,0.55
563239700.0,533894000.0,NORTH OCEAN LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,128.713812319932,128.68781369815358,,,,,0.55
563239700.0,311001874.0,NORTH OCEAN LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,136.55132897265688,136.5513289726569,,,,,0.55
563239700.0,431778000.0,NORTH OCEAN LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.721113240040875,19.720947658067487,,,,,0.55
563239700.0,477732500.0,NORTH OCEAN LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,169.24372143530564,169.23644248567416,,,,,0.55
563239700.0,525114138.0,NORTH OCEAN LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,14.480825012145745,14.480825012145749,,,,,0.55
563239700.0,525701066.0,NORTH OCEAN LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.744297445548792,19.74429744554879,,,,,0.55
563239700.0,525901876.0,NORTH OCEAN LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.171803322765849,7.1718033227658475,,,,,0.55
563239700.0,533130753.0,NORTH OCEAN LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,15.148084186657385,15.148026061166924,,,,,0.55
563239700.0,372307000.0,NORTH OCEAN LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,158.9969201404871,158.9969201404871,,,,,0.55
563239700.0,654311424.0,NORTH OCEAN LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,138.474724295221,138.474724295221,,,,,0.55
563239700.0,538002921.0,NORTH OCEAN LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,457.7296902432064,457.72969024320633,,,,,0.55
563574000.0,620800330.0,SHANDONG JUNIPER LNG,TEAK LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.2065836186383825,5.180648255810713,,,,,0.55
228481700.0,431048000.0,AMARYLLIS KNUTSEN LNG,ENERGY INNOVATOR LNG,gibraltar,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,24.481869794305577,24.48186979430558,,,,,0.55
563574000.0,538011214.0,SHANDONG JUNIPER LNG,FUJI LNG LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.28360519766858,119.26267628744947,,,,,0.55
563574000.0,636025820.0,SHANDONG JUNIPER LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.549745059304431,9.526927088759503,,,,,0.55
563574000.0,533920000.0,SHANDONG JUNIPER LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.292549657351081,9.269708077399612,,,,,0.55
563574000.0,533868000.0,SHANDONG JUNIPER LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,10.164890619224677,10.1564381609138,,,,,0.55
563574000.0,241352000.0,SHANDONG JUNIPER LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.72756659548013,119.70582594670152,,,,,0.55
563574000.0,241414000.0,SHANDONG JUNIPER LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,92.98315237504806,88.60413474941917,,,,,0.55
563574000.0,256056000.0,SHANDONG JUNIPER LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,123.67732174969365,123.64984407856689,,,,,0.55
563574000.0,310495000.0,SHANDONG JUNIPER LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,127.55449449876521,127.53134198155881,,,,,0.55
563574000.0,310779000.0,SHANDONG JUNIPER LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,128.2628603882942,128.23939134628466,,,,,0.55
563574000.0,310806000.0,SHANDONG JUNIPER LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,127.70344653443749,127.68915463415338,,,,,0.55
563574000.0,311000185.0,SHANDONG JUNIPER LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,125.72215977846207,125.51408600329547,,,,,0.55
563574000.0,533894000.0,SHANDONG JUNIPER LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,10.46893853989129,10.46611444582709,,,,,0.55
310772000.0,431048000.0,GASLOG HOUSTON LNG,ENERGY INNOVATOR LNG,gibraltar,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,25.776335051110046,25.77633505111005,,,,,0.55
563574000.0,431778000.0,SHANDONG JUNIPER LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.64262332368209,119.62131109866668,,,,,0.55
563574000.0,477732500.0,SHANDONG JUNIPER LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,136.03196442571868,136.00814776666252,,,,,0.55
563574000.0,525114138.0,SHANDONG JUNIPER LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,153.11504995987212,153.09289004075444,,,,,0.55
563574000.0,525701066.0,SHANDONG JUNIPER LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.63471211047522,119.61327143587334,,,,,0.55
563574000.0,525901876.0,SHANDONG JUNIPER LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,138.36399362422978,138.34291607854533,,,,,0.55
563574000.0,533130753.0,SHANDONG JUNIPER LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,147.16676788478563,147.14320877416188,,,,,0.55
563574000.0,372307000.0,SHANDONG JUNIPER LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,175.84014838075603,175.84014838075603,,,,,0.55
563162500.0,431048000.0,BW ENN SNOW LOTUS LNG,ENERGY INNOVATOR LNG,gibraltar,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,28.069207093679033,28.069207093679026,,,,,0.55
563574000.0,538002921.0,SHANDONG JUNIPER LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,325.2050321615362,325.2050321615363,,,,,0.55
232006298.0,538003099.0,BRITISH CONTRIBUTOR LNG,AL AAMRIYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,433.24442651572076,429.9420683020597,,,,,0.55
620800330.0,538011214.0,TEAK LNG,FUJI LNG LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.01379770697979,115.01379770697974,,,,,0.55
620800330.0,636025820.0,TEAK LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.415242498437799,5.415242498437799,,,,,0.55
620800330.0,533920000.0,TEAK LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.176419614053342,5.176419614053341,,,,,0.55
620800330.0,533868000.0,TEAK LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.711809342403846,6.696002620551538,,,,,0.55
620800330.0,241352000.0,TEAK LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.35872817923693,115.35842611301096,,,,,0.55
620800330.0,241414000.0,TEAK LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,88.84861949466244,84.48709726987747,,,,,0.55
620800330.0,256056000.0,TEAK LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.4150352716461,119.40840642635506,,,,,0.55
620800330.0,310495000.0,TEAK LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,122.87851929438652,122.87835009137825,,,,,0.55
620800330.0,310779000.0,TEAK LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.00640673987675,124.0039423198693,,,,,0.55
620800330.0,310806000.0,TEAK LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,123.02961538408971,122.98763987782351,,,,,0.55
620800330.0,311000185.0,TEAK LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,121.46434807733728,121.27794334443313,,,,,0.55
620800330.0,533894000.0,TEAK LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.199197117161347,7.1991316483817975,,,,,0.55
232006298.0,538003295.0,BRITISH CONTRIBUTOR LNG,AL SAMRIYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,455.09633917295827,453.82055715888157,,,,,0.55
620800330.0,431778000.0,TEAK LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.2696721795392,115.26899973407346,,,,,0.55
620800330.0,477732500.0,TEAK LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,132.4190217198542,132.41459441984546,,,,,0.55
620800330.0,525114138.0,TEAK LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,148.59614661528238,148.59614661528238,,,,,0.55
620800330.0,525701066.0,TEAK LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.26373243167353,115.26373243167352,,,,,0.55
620800330.0,525901876.0,TEAK LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,134.0595495894359,134.05954958943593,,,,,0.55
620800330.0,533130753.0,TEAK LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,142.4868456603423,142.48627568179725,,,,,0.55
620800330.0,372307000.0,TEAK LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,171.17364128761074,171.17364128761074,,,,,0.55
232006298.0,538004983.0,BRITISH CONTRIBUTOR LNG,KOOL HUSKY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,231.78883741862595,231.78683846263647,,,,,0.55
620800330.0,538002921.0,TEAK LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,328.4432747257396,328.44327472573957,,,,,0.55
636023905.0,538011214.0,KLNGTP OCEANIA LNG,FUJI LNG LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.2941726658389,116.29417266583886,,,,,0.55
636023905.0,636025820.0,KLNGTP OCEANIA LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.826511052706543,6.826511052706543,,,,,0.55
636023905.0,533920000.0,KLNGTP OCEANIA LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.591337180722529,6.591337180722527,,,,,0.55
636023905.0,533868000.0,KLNGTP OCEANIA LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,8.140734578165668,8.123652411386487,,,,,0.55
636023905.0,241352000.0,KLNGTP OCEANIA LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.6163801202398,116.61608020292904,,,,,0.55
636023905.0,241414000.0,KLNGTP OCEANIA LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,90.15881249679524,85.79728009507897,,,,,0.55
636023905.0,256056000.0,KLNGTP OCEANIA LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,120.69666768346309,120.69003203213758,,,,,0.55
636023905.0,310495000.0,KLNGTP OCEANIA LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.04392501918697,124.04375338796075,,,,,0.55
636023905.0,310779000.0,KLNGTP OCEANIA LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,125.28893767455185,125.2865062886991,,,,,0.55
636023905.0,310806000.0,KLNGTP OCEANIA LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.19579021395678,124.1543403005039,,,,,0.55
636023905.0,311000185.0,KLNGTP OCEANIA LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,122.74678197939302,122.56056146281269,,,,,0.55
636023905.0,533894000.0,KLNGTP OCEANIA LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,8.626005346225549,8.623582193400729,,,,,0.55
232006298.0,538007985.0,BRITISH CONTRIBUTOR LNG,SINGAPORE ENERGY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.45820393015384,124.45620672351384,,,,,0.55
636023905.0,431778000.0,KLNGTP OCEANIA LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.52632994647051,116.52566228722877,,,,,0.55
636023905.0,477732500.0,KLNGTP OCEANIA LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,131.9592572836519,131.95466005158227,,,,,0.55
636023905.0,525114138.0,KLNGTP OCEANIA LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,149.81132396672274,149.81132396672274,,,,,0.55
636023905.0,525701066.0,KLNGTP OCEANIA LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.52087164548038,116.52087164548038,,,,,0.55
636023905.0,525901876.0,KLNGTP OCEANIA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,135.330875220372,135.33087522037198,,,,,0.55
636023905.0,533130753.0,KLNGTP OCEANIA LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,143.64937828813467,143.64880600659046,,,,,0.55
636023905.0,372307000.0,KLNGTP OCEANIA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,171.13750172561677,171.13750172561677,,,,,0.55
232006298.0,538008352.0,BRITISH CONTRIBUTOR LNG,MERCHANT LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,122.4253833387178,122.42338243070013,,,,,0.55
636023905.0,538002921.0,KLNGTP OCEANIA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,327.0413695805335,327.04136958053346,,,,,0.55
538011214.0,636025820.0,FUJI LNG LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.82666319351081,109.82666319351083,,,,,0.55
538011214.0,533920000.0,FUJI LNG LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.08365553507406,110.08365553507406,,,,,0.55
538011214.0,533868000.0,FUJI LNG LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.12583484766553,109.10234885804502,,,,,0.55
232006298.0,538008396.0,BRITISH CONTRIBUTOR LNG,HONGKONG ENERGY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,125.75244359890051,125.64664983424696,,,,,0.55
538011214.0,241414000.0,FUJI LNG LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,26.93544331215764,7.098133512048014,,,,,0.55
232006298.0,533937000.0,BRITISH CONTRIBUTOR LNG,SERI AMANAH LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.5020665889558,19.501839755448504,,,,,0.55
538011214.0,310495000.0,FUJI LNG LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,20.28288704363691,20.281661957371266,,,,,0.55
538011214.0,310779000.0,FUJI LNG LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.003013085443675,9.000843729663243,,,,,0.55
538011214.0,310806000.0,FUJI LNG LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,20.25027497152364,20.16128571188438,,,,,0.55
538011214.0,311000185.0,FUJI LNG LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.463915620060255,6.279394929598228,,,,,0.55
538011214.0,533894000.0,FUJI LNG LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,108.85298129387616,108.82931676706457,,,,,0.55
538011214.0,311001874.0,FUJI LNG LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.9986279067072,116.99862790670718,,,,,0.55
232006298.0,538008876.0,BRITISH CONTRIBUTOR LNG,ENERGY INTELLIGENCE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,46.66457318349535,46.66406018748991,,,,,0.55
538011214.0,477732500.0,FUJI LNG LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,163.65912750678535,163.6531240665291,,,,,0.55
538011214.0,525114138.0,FUJI LNG LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,35.7419988787347,35.7419988787347,,,,,0.55
232006298.0,563216800.0,BRITISH CONTRIBUTOR LNG,HOEGH GANDRIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.700003339870508,5.698256881288515,,,,,0.55
538011214.0,525901876.0,FUJI LNG LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.12177033790362,19.121770337903616,,,,,0.55
538011214.0,533130753.0,FUJI LNG LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,34.288522160376594,34.28825406476284,,,,,0.55
538011214.0,372307000.0,FUJI LNG LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,161.1376606956556,161.1376606956556,,,,,0.55
538011214.0,654311424.0,FUJI LNG LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.82467944083419,118.82467944083419,,,,,0.55
538011214.0,538002921.0,FUJI LNG LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,440.4131662805904,440.4131662805905,,,,,0.55
228481700.0,563162500.0,AMARYLLIS KNUTSEN LNG,BW ENN SNOW LOTUS LNG,gibraltar,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,10.095987571701338,9.635912867179858,,,,,0.55
232006298.0,563574000.0,BRITISH CONTRIBUTOR LNG,SHANDONG JUNIPER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.96697853235564,124.94411136019785,,,,,0.55
